clearance_status,council_district_code,description,district,latitude,longitude,clearance_days
0,48,30,30,30.364402000000002,-97.673496,2
0,48,0,30,30.372449999999937,-97.69065126138321,3
0,24,12,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.440889000000002,-97.663875,1
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,0,24,30,30.372449999999937,-97.69065126138321,18
0,0,150,30,30.406859000000004,-97.668257,3
0,0,0,30,30.372449999999937,-97.69065126138321,72
6,24,36,30,30.372449999999937,-97.69065126138321,14
0,24,30,30,30.372449999999937,-97.69065126138321,2
0,24,0,30,30.362294,-97.71706,3
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,120,30,30.358303000000003,-97.69971600000001,59
0,24,30,30,30.34842,-97.686484,376
0,48,120,30,30.372449999999937,-97.69065126138321,11
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.34842,-97.686484,1
0,24,42,30,30.372449999999937,-97.69065126138321,345
0,0,30,30,30.397910999999997,-97.679573,1
0,0,30,30,30.372449999999937,-97.69065126138321,9
0,24,72,30,30.372449999999937,-97.69065126138321,20
0,24,12,30,30.349146,-97.69658199999999,376
0,24,30,30,30.362817,-97.67121999999999,2
6,24,132,30,30.372449999999937,-97.69065126138321,2
0,48,0,30,30.33713,-97.659642,83
0,24,120,30,30.357677000000002,-97.700101,5
0,24,30,30,30.352277,-97.67518199999999,2
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,0,30,30,30.372449999999937,-97.69065126138321,1
12,48,42,30,30.372449999999937,-97.69065126138321,19
6,0,6,30,30.372449999999937,-97.69065126138321,81
0,0,0,30,30.372449999999937,-97.69065126138321,88
0,24,0,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.372449999999937,-97.69065126138321,6
0,24,90,30,30.372449999999937,-97.69065126138321,176
0,24,30,30,30.367813,-97.68681600000001,2
18,0,0,30,30.372449999999937,-97.69065126138321,376
6,0,6,30,30.372449999999937,-97.69065126138321,376
0,24,12,30,30.372449999999937,-97.69065126138321,26
0,24,0,30,30.372449999999937,-97.69065126138321,3
0,48,30,30,30.381010999999997,-97.652415,2
0,24,30,30,30.372449999999937,-97.69065126138321,2
0,0,30,30,30.372449999999937,-97.69065126138321,2
0,0,0,30,30.441262,-97.664889,1
6,0,6,30,30.372449999999937,-97.69065126138321,9
0,0,84,30,30.396457,-97.705396,376
0,24,12,30,30.369252000000003,-97.693535,376
0,24,0,30,30.372449999999937,-97.69065126138321,44
0,24,30,30,30.369558,-97.704205,1
0,0,24,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.403933000000002,-97.698848,73
0,24,0,30,30.372228000000003,-97.700074,3
0,24,0,30,30.380290999999996,-97.711135,158
0,0,126,30,30.372449999999937,-97.69065126138321,3
0,24,12,30,30.372449999999937,-97.69065126138321,5
12,24,12,30,30.372449999999937,-97.69065126138321,78
0,24,30,30,30.372449999999937,-97.69065126138321,11
0,24,30,30,30.351955,-97.67806,3
0,24,30,30,30.360988,-97.71669200000001,1
6,0,6,30,30.372449999999937,-97.69065126138321,2
0,24,0,30,30.383411,-97.694714,1
0,24,6,30,30.372449999999937,-97.69065126138321,3
18,0,0,30,30.402442999999998,-97.670379,376
0,48,30,30,30.376671,-97.67485500000001,1
0,24,30,30,30.372449999999937,-97.69065126138321,3
0,0,114,30,30.372449999999937,-97.69065126138321,2
6,24,36,30,30.372449999999937,-97.69065126138321,3
0,24,0,30,30.372449999999937,-97.69065126138321,34
0,0,24,30,30.372449999999937,-97.69065126138321,29
0,24,30,30,30.372449999999937,-97.69065126138321,3
0,24,30,30,30.34543,-97.69117800000001,9
12,48,30,30,30.372449999999937,-97.69065126138321,2
0,0,6,30,30.372449999999937,-97.69065126138321,376
0,24,12,30,30.355085,-97.676147,376
18,0,6,30,30.372449999999937,-97.69065126138321,376
0,24,12,30,30.350389,-97.691121,376
0,24,30,30,30.372449999999937,-97.69065126138321,5
0,48,30,30,30.372449999999937,-97.69065126138321,1
6,0,6,30,30.372449999999937,-97.69065126138321,2
0,24,12,30,30.372449999999937,-97.69065126138321,5
0,24,30,30,30.372449999999937,-97.69065126138321,11
0,48,30,30,30.372449999999937,-97.69065126138321,7
0,0,30,30,30.372449999999937,-97.69065126138321,5
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,48,12,30,30.372449999999937,-97.69065126138321,10
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.372449999999937,-97.69065126138321,50
0,0,30,30,30.372449999999937,-97.69065126138321,2
6,24,36,30,30.372449999999937,-97.69065126138321,11
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,54,30,30.372449999999937,-97.69065126138321,4
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.372449999999937,-97.69065126138321,60
0,24,192,30,30.356540000000003,-97.703909,28
0,48,0,30,30.348105,-97.67212099999999,1
0,0,36,30,30.372449999999937,-97.69065126138321,7
0,0,6,30,30.372449999999937,-97.69065126138321,7
0,24,54,30,30.372449999999937,-97.69065126138321,376
0,24,12,30,30.372449999999937,-97.69065126138321,376
0,24,42,30,30.37562,-97.693265,20
0,24,168,30,30.372449999999937,-97.69065126138321,31
0,24,120,30,30.372449999999937,-97.69065126138321,11
0,0,6,30,30.372449999999937,-97.69065126138321,182
0,48,0,30,30.331946000000002,-97.65946,8
18,0,0,30,30.372449999999937,-97.69065126138321,376
0,48,0,30,30.372449999999937,-97.69065126138321,2
0,24,0,30,30.372449999999937,-97.69065126138321,47
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,48,12,30,30.381010999999997,-97.652415,376
6,24,42,30,30.372449999999937,-97.69065126138321,1
0,48,30,30,30.367619,-97.676546,376
0,24,24,30,30.372449999999937,-97.69065126138321,16
0,0,30,30,30.372449999999937,-97.69065126138321,9
0,0,30,30,30.409131,-97.678032,1
6,24,0,30,30.372449999999937,-97.69065126138321,376
0,0,24,30,30.372449999999937,-97.69065126138321,2
0,24,54,30,30.372449999999937,-97.69065126138321,2
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,48,30,30,30.372449999999937,-97.69065126138321,376
0,48,12,30,30.372449999999937,-97.69065126138321,4
0,24,54,30,30.368244,-97.70343000000001,2
12,24,36,30,30.372449999999937,-97.69065126138321,3
0,24,54,30,30.372449999999937,-97.69065126138321,2
0,24,30,30,30.372449999999937,-97.69065126138321,2
12,24,42,30,30.370107,-97.71679,16
0,24,12,30,30.369169,-97.68358,376
18,0,6,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.372449999999937,-97.69065126138321,53
0,48,30,30,30.369096999999996,-97.668146,376
0,24,30,30,30.372449999999937,-97.69065126138321,5
0,24,30,30,30.372449999999937,-97.69065126138321,3
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.372449999999937,-97.69065126138321,4
0,24,174,30,30.353713,-97.705112,1
0,0,0,30,30.427622999999997,-97.662038,47
6,24,60,30,30.372449999999937,-97.69065126138321,4
0,24,30,30,30.372449999999937,-97.69065126138321,1
18,24,30,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.372449999999937,-97.69065126138321,46
0,24,30,30,30.372449999999937,-97.69065126138321,376
6,24,198,30,30.372449999999937,-97.69065126138321,3
0,24,0,30,30.368413,-97.70575,20
0,24,12,30,30.378469,-97.69280400000001,376
6,0,54,30,30.393094,-97.655891,1
6,0,168,30,30.372449999999937,-97.69065126138321,10
12,24,0,30,30.378609,-97.694653,5
0,0,0,30,30.395059000000003,-97.653607,376
0,0,30,30,30.390620000000002,-97.68151999999999,13
6,24,90,30,30.372449999999937,-97.69065126138321,5
0,24,0,30,30.353571999999996,-97.705304,1
12,48,186,30,30.372449999999937,-97.69065126138321,47
0,24,0,30,30.372449999999937,-97.69065126138321,141
0,48,30,30,30.372449999999937,-97.69065126138321,4
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,54,30,30.372449999999937,-97.69065126138321,1
0,0,24,30,30.372449999999937,-97.69065126138321,16
0,24,30,30,30.369208,-97.699851,43
0,24,30,30,30.372449999999937,-97.69065126138321,1
6,24,36,30,30.370344,-97.684115,4
0,24,12,30,30.372449999999937,-97.69065126138321,1
18,0,0,30,30.372449999999937,-97.69065126138321,376
6,0,12,30,30.403128999999996,-97.647911,376
0,24,54,30,30.368461,-97.703866,2
0,0,0,30,30.372449999999937,-97.69065126138321,1
0,24,0,30,30.363403,-97.69686,3
0,24,30,30,30.370057,-97.700087,1
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,90,30,30.372449999999937,-97.69065126138321,110
0,24,72,30,30.378511,-97.675352,8
0,24,30,30,30.372449999999937,-97.69065126138321,3
0,24,24,30,30.349622999999998,-97.710376,376
0,0,126,30,30.372449999999937,-97.69065126138321,5
0,24,0,30,30.372449999999937,-97.69065126138321,50
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.372449999999937,-97.69065126138321,7
0,48,0,30,30.372449999999937,-97.69065126138321,5
12,24,36,30,30.365538,-97.68563499999999,8
6,0,6,30,30.372449999999937,-97.69065126138321,156
0,24,12,30,30.372449999999937,-97.69065126138321,1
0,24,84,30,30.372449999999937,-97.69065126138321,52
0,0,0,30,30.372449999999937,-97.69065126138321,1
0,0,108,30,30.372449999999937,-97.69065126138321,50
0,24,30,30,30.372449999999937,-97.69065126138321,8
0,24,60,30,30.374271999999998,-97.712017,10
0,24,0,30,30.372449999999937,-97.69065126138321,4
0,0,66,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.369575,-97.704193,1
0,24,12,30,30.372449999999937,-97.69065126138321,3
0,24,168,30,30.357477000000003,-97.68675999999999,124
0,48,24,30,30.389143,-97.64725899999999,376
0,24,168,30,30.364918,-97.69597399999999,30
0,24,0,30,30.370890999999997,-97.682384,146
0,24,54,30,30.362029999999997,-97.694867,2
0,0,0,30,30.391821999999998,-97.706908,3
0,24,0,30,30.372449999999937,-97.69065126138321,2
6,0,6,30,30.372449999999937,-97.69065126138321,28
0,48,0,30,30.372449999999937,-97.69065126138321,37
6,48,30,30,30.376720000000002,-97.65606700000001,7
18,0,54,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.372449999999937,-97.69065126138321,69
0,48,12,30,30.372449999999937,-97.69065126138321,2
18,0,90,30,30.372449999999937,-97.69065126138321,376
0,24,54,30,30.372449999999937,-97.69065126138321,2
6,24,90,30,30.359502000000003,-97.68525,106
0,24,30,30,30.356540000000003,-97.703909,376
0,0,54,30,30.390383,-97.689921,4
0,0,0,30,30.372449999999937,-97.69065126138321,39
0,24,12,30,30.372449999999937,-97.69065126138321,3
0,0,6,30,30.372449999999937,-97.69065126138321,14
0,0,30,30,30.390368,-97.690399,1
0,24,54,30,30.370057,-97.700087,1
0,48,66,30,30.370420000000003,-97.667301,42
0,48,54,30,30.372449999999937,-97.69065126138321,1
6,24,48,30,30.372449999999937,-97.69065126138321,376
0,24,30,30,30.381097999999998,-97.70888000000001,9
0,24,108,30,30.372449999999937,-97.69065126138321,78
0,24,54,30,30.370477,-97.719875,1
0,0,0,30,30.372449999999937,-97.69065126138321,157
0,24,12,30,30.372449999999937,-97.69065126138321,4
18,24,0,30,30.372449999999937,-97.69065126138321,376
6,0,6,30,30.372449999999937,-97.69065126138321,6
0,48,12,30,30.372449999999937,-97.69065126138321,33
0,48,30,30,30.372449999999937,-97.69065126138321,376
0,24,12,30,30.372449999999937,-97.69065126138321,9
0,24,30,30,30.381334000000003,-97.717404,1
0,24,12,30,30.354195,-97.69758399999999,376
0,24,0,30,30.347253000000002,-97.70036,38
6,24,12,30,30.372449999999937,-97.69065126138321,2
12,0,36,30,30.372449999999937,-97.69065126138321,21
0,0,24,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.372228000000003,-97.700074,2
0,0,168,30,30.372449999999937,-97.69065126138321,13
6,24,36,30,30.372449999999937,-97.69065126138321,3
18,24,12,30,30.355988,-97.708011,376
6,0,0,30,30.372449999999937,-97.69065126138321,1
0,24,0,30,30.374765000000004,-97.690432,3
0,24,0,30,30.363403,-97.69686,9
0,24,6,30,30.362294,-97.71706,1
0,24,0,30,30.357084999999998,-97.707432,69
6,24,30,30,30.374686999999998,-97.711736,66
0,0,6,30,30.372449999999937,-97.69065126138321,1
18,24,174,30,30.371975,-97.687744,376
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,24,0,30,30.372449999999937,-97.69065126138321,1
0,24,0,30,30.372449999999937,-97.69065126138321,61
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.375188,-97.711414,4
0,24,36,30,30.366622999999997,-97.692112,9
0,0,54,30,30.372449999999937,-97.69065126138321,376
0,24,54,30,30.348121999999996,-97.71172299999999,5
0,24,78,30,30.372449999999937,-97.69065126138321,1
0,0,30,30,30.398692999999998,-97.663579,1
6,24,54,30,30.368461,-97.703866,104
6,24,6,30,30.363403,-97.69686,4
6,0,60,30,30.372449999999937,-97.69065126138321,4
0,0,24,30,30.372449999999937,-97.69065126138321,15
0,0,18,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.372449999999937,-97.69065126138321,68
0,48,102,30,30.374335,-97.667334,69
0,24,0,30,30.372449999999937,-97.69065126138321,51
0,24,54,30,30.370477,-97.719875,2
0,24,0,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.343935,-97.691075,3
6,0,72,30,30.378511,-97.675352,67
0,24,30,30,30.372449999999937,-97.69065126138321,376
0,0,0,30,30.372449999999937,-97.69065126138321,32
0,24,54,30,30.372449999999937,-97.69065126138321,10
18,24,6,30,30.362294,-97.71706,376
0,0,0,30,30.372449999999937,-97.69065126138321,69
18,24,0,30,30.372449999999937,-97.69065126138321,376
0,24,30,30,30.37848,-97.688327,1
0,24,6,30,30.360068,-97.716418,1
18,24,0,30,30.378609,-97.694653,376
0,0,54,30,30.390715999999998,-97.696146,1
0,0,30,30,30.402442999999998,-97.670379,9
0,0,6,30,30.372449999999937,-97.69065126138321,14
0,24,0,30,30.372449999999937,-97.69065126138321,38
0,48,12,30,30.385576,-97.664838,376
0,24,0,30,30.365637,-97.692274,12
6,24,30,30,30.372449999999937,-97.69065126138321,16
0,24,30,30,30.363403,-97.69686,376
0,48,0,30,30.383705,-97.661947,62
0,24,180,30,30.365892,-97.698226,2
0,24,90,30,30.367124,-97.684698,38
6,0,0,30,30.372449999999937,-97.69065126138321,18
0,24,0,30,30.372449999999937,-97.69065126138321,82
0,48,30,30,30.372449999999937,-97.69065126138321,376
0,24,30,30,30.35567,-97.683989,3
0,24,30,30,30.358303000000003,-97.69971600000001,1
0,0,66,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.392568,-97.703914,7
12,24,60,30,30.372449999999937,-97.69065126138321,36
0,24,30,30,30.372449999999937,-97.69065126138321,2
6,0,6,30,30.372449999999937,-97.69065126138321,1
0,24,6,30,30.363403,-97.69686,7
0,48,30,30,30.372449999999937,-97.69065126138321,7
6,24,120,30,30.372449999999937,-97.69065126138321,8
0,24,12,30,30.372449999999937,-97.69065126138321,2
0,48,12,30,30.372449999999937,-97.69065126138321,12
0,24,12,30,30.372449999999937,-97.69065126138321,11
0,0,30,30,30.412511,-97.688908,7
6,0,6,30,30.372449999999937,-97.69065126138321,376
0,0,30,30,30.372449999999937,-97.69065126138321,2
0,24,0,30,30.372449999999937,-97.69065126138321,34
18,0,6,30,30.372449999999937,-97.69065126138321,376
0,0,30,30,30.372449999999937,-97.69065126138321,2
6,0,6,30,30.372449999999937,-97.69065126138321,4
0,24,0,30,30.370263,-97.696472,33
6,0,0,30,30.372449999999937,-97.69065126138321,3
0,24,30,30,30.371088,-97.720935,1
0,0,0,30,30.395059000000003,-97.653607,1
0,48,30,30,30.372449999999937,-97.69065126138321,1
0,24,0,30,30.357393,-97.702276,7
0,0,0,30,30.402442999999998,-97.670379,3
12,48,0,30,30.376148999999998,-97.673819,54
6,0,6,30,30.372449999999937,-97.69065126138321,8
12,24,0,30,30.357825,-97.71346899999999,65
0,24,0,30,30.361395,-97.697967,8
0,24,0,30,30.372449999999937,-97.69065126138321,3
18,0,6,30,30.372449999999937,-97.69065126138321,376
6,24,60,30,30.370666999999997,-97.694036,8
12,24,0,30,30.372449999999937,-97.69065126138321,70
0,0,30,30,30.424021999999997,-97.67015500000001,3
0,0,0,30,30.372449999999937,-97.69065126138321,38
0,24,12,30,30.372449999999937,-97.69065126138321,7
6,24,6,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.372449999999937,-97.69065126138321,48
0,24,30,30,30.357783,-97.679089,1
0,24,0,30,30.372449999999937,-97.69065126138321,376
0,24,0,30,30.357157,-97.700512,1
6,0,0,30,30.372449999999937,-97.69065126138321,2
0,24,54,30,30.375064000000002,-97.711493,1
0,24,30,30,30.372449999999937,-97.69065126138321,376
0,48,54,30,30.372449999999937,-97.69065126138321,2
6,0,30,30,30.372449999999937,-97.69065126138321,4
0,0,0,30,30.372449999999937,-97.69065126138321,35
0,24,30,30,30.372449999999937,-97.69065126138321,376
0,24,150,30,30.374983,-97.68774499999999,376
6,24,6,30,30.363403,-97.69686,3
0,24,0,30,30.372449999999937,-97.69065126138321,11
0,48,150,30,30.372449999999937,-97.69065126138321,7
0,24,12,30,30.355560999999998,-97.678136,376
0,48,0,30,30.358679,-97.643961,6
0,0,12,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.372449999999937,-97.69065126138321,4
0,24,114,30,30.365821999999998,-97.695459,2
0,24,120,30,30.372449999999937,-97.69065126138321,3
6,24,192,30,30.371756,-97.71498000000001,6
0,24,0,30,30.372449999999937,-97.69065126138321,32
0,48,30,30,30.348105,-97.67212099999999,1
12,48,36,30,30.372449999999937,-97.69065126138321,2
0,0,12,30,30.398692999999998,-97.663579,376
0,24,30,30,30.372449999999937,-97.69065126138321,2
6,24,36,30,30.354464,-97.685662,10
0,24,42,30,30.372449999999937,-97.69065126138321,2
0,24,0,30,30.363532,-97.69678499999999,2
0,24,132,30,30.384311,-97.706726,46
0,24,30,30,30.371452,-97.714338,1
6,0,6,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.372449999999937,-97.69065126138321,3
0,24,30,30,30.362029999999997,-97.694867,1
0,0,54,30,30.406722,-97.696027,6
6,0,6,30,30.372449999999937,-97.69065126138321,4
0,24,30,30,30.372449999999937,-97.69065126138321,2
0,24,54,30,30.357477000000003,-97.68675999999999,2
0,24,150,30,30.378637,-97.697875,2
0,24,66,30,30.372449999999937,-97.69065126138321,1
0,24,12,30,30.372449999999937,-97.69065126138321,7
0,24,0,30,30.372449999999937,-97.69065126138321,72
0,24,126,30,30.372449999999937,-97.69065126138321,5
0,24,30,30,30.372449999999937,-97.69065126138321,12
0,24,0,30,30.372449999999937,-97.69065126138321,1
0,0,114,30,30.402442999999998,-97.670379,1
0,48,114,30,30.33713,-97.659642,38
0,24,0,30,30.372449999999937,-97.69065126138321,2
0,48,12,30,30.372449999999937,-97.69065126138321,4
0,24,0,30,30.363532,-97.69678499999999,9
0,48,0,30,30.372449999999937,-97.69065126138321,4
0,24,12,30,30.371381,-97.709852,376
18,48,30,30,30.372449999999937,-97.69065126138321,376
6,0,0,30,30.372449999999937,-97.69065126138321,6
0,24,0,30,30.372449999999937,-97.69065126138321,59
0,24,0,30,30.372449999999937,-97.69065126138321,21
0,0,0,30,30.372449999999937,-97.69065126138321,1
0,24,6,30,30.363403,-97.69686,4
0,24,24,30,30.36458,-97.699933,376
0,24,0,30,30.372449999999937,-97.69065126138321,376
0,24,54,30,30.372449999999937,-97.69065126138321,75
0,24,84,30,30.372791999999997,-97.715068,56
0,24,30,30,30.350274,-97.688139,1
0,0,54,30,30.372449999999937,-97.69065126138321,114
0,24,30,30,30.372449999999937,-97.69065126138321,5
0,0,18,30,30.394901,-97.693149,3
12,0,0,30,30.372449999999937,-97.69065126138321,49
6,24,30,30,30.372449999999937,-97.69065126138321,1
6,0,6,30,30.372449999999937,-97.69065126138321,9
0,24,30,30,30.372449999999937,-97.69065126138321,3
18,0,0,30,30.372449999999937,-97.69065126138321,376
0,24,84,30,30.370348,-97.690533,2
0,24,12,30,30.372449999999937,-97.69065126138321,8
0,0,150,30,30.410273999999998,-97.695947,1
0,0,30,30,30.372449999999937,-97.69065126138321,1
6,0,36,30,30.372449999999937,-97.69065126138321,9
0,0,6,30,30.372449999999937,-97.69065126138321,1
0,24,120,30,30.372449999999937,-97.69065126138321,124
0,0,30,30,30.423627000000003,-97.680583,376
0,0,0,30,30.372449999999937,-97.69065126138321,5
0,0,0,30,30.372449999999937,-97.69065126138321,2
0,24,30,30,30.359768,-97.710553,2
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,0,6,30,30.372449999999937,-97.69065126138321,5
0,24,12,30,30.372449999999937,-97.69065126138321,5
0,0,12,30,30.372449999999937,-97.69065126138321,5
0,24,0,30,30.370257000000002,-97.70755799999999,1
0,24,30,30,30.373645,-97.71892199999999,1
0,0,0,30,30.3975,-97.648548,36
0,24,12,30,30.368546000000002,-97.717846,376
0,0,30,30,30.372449999999937,-97.69065126138321,2
0,0,12,30,30.406059999999997,-97.649333,376
0,24,30,30,30.372449999999937,-97.69065126138321,1
12,24,36,30,30.372449999999937,-97.69065126138321,4
0,24,12,30,30.372449999999937,-97.69065126138321,3
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,48,0,30,30.372449999999937,-97.69065126138321,3
0,24,0,30,30.363389,-97.711417,1
0,24,150,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.367714000000003,-97.713736,3
6,24,36,30,30.372449999999937,-97.69065126138321,18
0,0,0,30,30.372449999999937,-97.69065126138321,6
0,24,0,30,30.356540000000003,-97.703909,2
0,48,30,30,30.375798,-97.656527,7
0,24,0,30,30.362294,-97.71706,1
6,24,192,30,30.358008,-97.69917199999999,31
0,48,24,30,30.372449999999937,-97.69065126138321,30
0,48,30,30,30.385346999999996,-97.657967,376
0,24,54,30,30.38535,-97.707223,3
0,24,30,30,30.363403,-97.69686,3
0,24,0,30,30.359088,-97.673906,45
0,48,150,30,30.376053999999996,-97.668114,3
0,24,30,30,30.347711,-97.705269,376
0,0,30,30,30.372449999999937,-97.69065126138321,80
0,48,0,30,30.372449999999937,-97.69065126138321,1
6,24,186,30,30.372449999999937,-97.69065126138321,1
0,24,12,30,30.372449999999937,-97.69065126138321,2
0,24,54,30,30.372449999999937,-97.69065126138321,376
0,24,54,30,30.372449999999937,-97.69065126138321,76
6,24,12,30,30.372449999999937,-97.69065126138321,376
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.373455,-97.710132,376
0,0,30,30,30.397996999999997,-97.650707,376
0,24,30,30,30.372449999999937,-97.69065126138321,3
0,0,30,30,30.372449999999937,-97.69065126138321,3
6,24,36,30,30.368461,-97.703866,12
0,24,42,30,30.372449999999937,-97.69065126138321,69
0,24,54,30,30.383115999999998,-97.71035,3
12,48,0,30,30.372449999999937,-97.69065126138321,70
6,0,12,30,30.395821,-97.647471,376
18,0,6,30,30.372449999999937,-97.69065126138321,376
0,48,18,30,30.380868,-97.661987,7
6,24,36,30,30.368108000000003,-97.703131,5
0,0,30,30,30.372449999999937,-97.69065126138321,3
6,24,0,30,30.372449999999937,-97.69065126138321,24
0,24,54,30,30.368461,-97.703866,16
0,0,30,30,30.414088,-97.65418199999999,376
0,24,30,30,30.372449999999937,-97.69065126138321,5
0,24,30,30,30.372449999999937,-97.69065126138321,3
0,48,12,30,30.372449999999937,-97.69065126138321,3
0,24,78,30,30.364171999999996,-97.714926,27
0,24,0,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,0,0,30,30.372449999999937,-97.69065126138321,10
0,24,0,30,30.372449999999937,-97.69065126138321,6
0,24,0,30,30.34706,-97.677227,376
6,24,0,30,30.371501000000002,-97.715898,13
0,24,180,30,30.390295000000002,-97.70949300000001,4
12,24,72,30,30.378511,-97.675352,143
0,48,30,30,30.372449999999937,-97.69065126138321,3
0,0,12,30,30.407207,-97.695548,376
0,0,102,30,30.405348999999998,-97.646923,3
0,24,54,30,30.350274,-97.688139,11
0,0,0,30,30.393116,-97.69758,162
6,24,0,30,30.372449999999937,-97.69065126138321,62
0,0,0,30,30.372449999999937,-97.69065126138321,197
0,0,30,30,30.397910999999997,-97.679573,9
6,0,54,30,30.372449999999937,-97.69065126138321,89
0,24,30,30,30.356752,-97.673957,6
0,0,114,30,30.372449999999937,-97.69065126138321,6
0,24,54,30,30.382007,-97.694118,3
0,24,18,30,30.372449999999937,-97.69065126138321,38
0,24,0,30,30.372449999999937,-97.69065126138321,30
0,48,42,30,30.372449999999937,-97.69065126138321,352
0,24,30,30,30.349146,-97.69658199999999,1
0,0,0,30,30.372449999999937,-97.69065126138321,195
0,24,6,30,30.372449999999937,-97.69065126138321,8
6,0,6,30,30.372449999999937,-97.69065126138321,2
6,24,42,30,30.366951,-97.706524,10
6,24,30,30,30.372449999999937,-97.69065126138321,5
0,0,24,30,30.417734000000003,-97.670999,376
0,24,90,30,30.359502000000003,-97.68525,52
0,24,54,30,30.375465000000002,-97.694325,2
6,0,6,30,30.372449999999937,-97.69065126138321,141
0,24,12,30,30.354464,-97.685662,376
6,24,24,30,30.372449999999937,-97.69065126138321,24
0,24,30,30,30.372791999999997,-97.715068,2
0,24,6,30,30.363403,-97.69686,4
0,48,0,30,30.372449999999937,-97.69065126138321,14
0,24,0,30,30.372449999999937,-97.69065126138321,71
0,0,0,30,30.372449999999937,-97.69065126138321,3
0,24,0,30,30.372449999999937,-97.69065126138321,10
0,24,30,30,30.366881,-97.712112,1
6,0,0,30,30.372449999999937,-97.69065126138321,3
0,0,18,30,30.372449999999937,-97.69065126138321,1
0,0,12,30,30.372449999999937,-97.69065126138321,6
0,0,30,30,30.372449999999937,-97.69065126138321,1
0,24,0,30,30.372449999999937,-97.69065126138321,4
0,0,54,30,30.423627000000003,-97.680583,4
0,24,66,30,30.346596999999996,-97.6869,1
0,24,54,30,30.372449999999937,-97.69065126138321,125
0,24,12,30,30.372449999999937,-97.69065126138321,5
6,0,6,30,30.372449999999937,-97.69065126138321,2
0,24,30,30,30.385015000000003,-97.699676,376
0,0,0,30,30.372449999999937,-97.69065126138321,13
6,0,36,30,30.372449999999937,-97.69065126138321,5
0,24,12,30,30.372449999999937,-97.69065126138321,376
0,24,12,30,30.372449999999937,-97.69065126138321,18
0,48,0,30,30.372449999999937,-97.69065126138321,2
6,24,6,30,30.372449999999937,-97.69065126138321,4
0,24,90,30,30.372449999999937,-97.69065126138321,61
12,24,0,30,30.372449999999937,-97.69065126138321,23
0,24,54,30,30.372449999999937,-97.69065126138321,2
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.38243,-97.709964,5
0,24,30,30,30.372449999999937,-97.69065126138321,8
0,0,0,30,30.372449999999937,-97.69065126138321,144
6,24,42,30,30.372449999999937,-97.69065126138321,42
0,24,114,30,30.362294,-97.71706,71
18,0,6,30,30.372449999999937,-97.69065126138321,376
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,174,30,30.372449999999937,-97.69065126138321,70
0,48,30,30,30.389143,-97.64725899999999,5
0,24,30,30,30.372449999999937,-97.69065126138321,376
0,0,0,30,30.372449999999937,-97.69065126138321,63
0,24,0,30,30.372449999999937,-97.69065126138321,50
0,24,24,30,30.372449999999937,-97.69065126138321,15
0,0,0,30,30.372449999999937,-97.69065126138321,59
0,24,30,30,30.372449999999937,-97.69065126138321,1
0,24,30,30,30.368546000000002,-97.717846,1
0,48,24,30,30.343052,-97.67769,376
0,24,30,30,30.380290999999996,-97.711135,5
6,24,42,30,30.364102000000003,-97.714151,1
0,0,0,30,30.372449999999937,-97.69065126138321,95
