address,census_tract,clearance_date,clearance_status,council_district_code,description,district,latitude,location,location_description,longitude,primary_type,timestamp,unique_key,x_coordinate,y_coordinate,year,zipcode
1603 SUFFOLK DR Austin TX 78723,21.04,2015-08-27 00:00:00,Cleared by Exception,4.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,1603 SUFFOLK DR,-97.700502411477,Burglary,2015-07-18 00:00:00,20151990252.0,3128181.0,10085636.0,2015.0,78723.0
7406 BERKMAN DR Austin TX 78752,18.11,2015-06-16 00:00:00,Cleared by Arrest,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,7406 BERKMAN DR,-97.700502411477,Burglary,2015-06-13 00:00:00,20151640653.0,3131189.0,10093102.0,2015.0,78752.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-10-12 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-10-09 00:00:00,20152821607.0,3129997.0,10096983.0,2015.0,78753.0
(30.306871 -97.694658),21.06,2014-04-16 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.306871,(30.306871-97.694658),1804 ROGGE LN,-97.694658,"Burglary / ",,,,,,
(30.328392 -97.707023),15.03,2014-01-14 00:00:00,Not cleared,4.0,AGG ASSAULT ON PUBLIC SERVANT,I,30.328392,(30.328392-97.707023),6700 MIDDLE FISKVILLE RD,-97.707023,Aggravated Assault,2014-01-06 00:00:00,201460004.0,3124980.0,10093012.0,2014.0,78752.0
(30.354654 -97.725459),18.18,2014-09-15 00:00:00,Not cleared,7.0,BURGLARY OF RESIDENCE,I,30.354654,(30.354654-97.725459),7926 MULLEN DR,-97.725459,"Burglary / ",,,,,,
(30.321568 -97.710647),15.03,2014-06-02 00:00:00,Not cleared,4.0,THEFT,I,30.321568,(30.321568-97.710647),916 E KOENIG LN SVRD WB,-97.710647,Theft: All Other Larceny,2014-05-29 00:00:00,20145023911.0,3124180.0,10090535.0,2014.0,78752.0
(30.336203 -97.707752),18.04,2014-08-08 00:00:00,Cleared by Arrest,4.0,AGG ASLT STRANGLE/SUFFOCATE,I,30.336203,(30.336203-97.707752),7304 TWIN CREST DR,-97.707752,Aggravated Assault,2014-08-03 00:00:00,20142150672.0,3124669.0,10095766.0,2014.0,78752.0
(30.30607 -97.680321),21.07,,,1.0,BURGLARY OF VEHICLE,I,30.30607,(30.30607-97.680321),5811 MANOR RD,-97.680321,Theft: BOV,2014-02-15 00:00:00,2014460602.0,3133885.0,10084958.0,2014.0,78723.0
(30.371858 -97.724216),18.18,2014-09-24 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.371858,(30.371858-97.724216),9012 RESEARCH BLVD SB,-97.724216,Theft: BOV,2014-09-10 00:00:00,20145040339.0,3118830.0,10108186.0,2014.0,78757.0
Austin TX 78723,21.05,,,4.0,THEFT,I,30.32936427457502,,5401 N IH 35 SVRD NB,-97.700502411477,Theft: All Other Larceny,2014-06-26 00:00:00,20141771323.0,3124905.0,10087486.0,2014.0,78723.0
(30.308747 -97.672449),21.12,2014-02-14 00:00:00,Cleared by Arrest,1.0,AGG ASLT STRANGLE/SUFFOCATE,I,30.308747,(30.308747-97.672449),3200 JACK COOK DR,-97.672449,Aggravated Assault,2014-02-06 00:00:00,2014371003.0,3136168.0,10086134.0,2014.0,78723.0
(30.329808 -97.697148),18.12,2014-12-01 00:00:00,Not cleared,4.0,THEFT,I,30.329808,(30.329808-97.697148),7202 PROVIDENCE AVE,-97.697148,Theft: All Other Larceny,2014-11-07 00:00:00,20143110063.0,3128141.0,10093578.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-02-18 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-02-05 00:00:00,2014351836.0,3129997.0,10096983.0,2014.0,78753.0
2115 W ANDERSON LN Austin TX 78757,15.04,2015-06-04 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,2115 W ANDERSON LN,-97.700502411477,Theft,2015-06-03 00:00:00,20155023841.0,3117937.0,10102267.0,2015.0,78757.0
6203 PEGGY ST Austin TX 78723,21.12,2015-04-08 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,6203 PEGGY ST,-97.700502411477,Burglary,2015-02-07 00:00:00,2015380028.0,3131347.0,10087941.0,2015.0,78723.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-08-26 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-08-24 00:00:00,20155037323.0,3129997.0,10096983.0,2015.0,78753.0
928 E 53RD HALF ST Austin TX 78751,21.05,2015-08-24 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,928 E 53RD HALF ST,-97.700502411477,Theft,2015-07-27 00:00:00,20152081149.0,3123877.0,10087558.0,2015.0,78751.0
5420 MIDDLE FISKVILLE RD Austin TX 78751,15.03,2015-04-15 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,5420 MIDDLE FISKVILLE RD,-97.700502411477,Theft,2015-04-02 00:00:00,20158001065.0,3122811.0,10088806.0,2015.0,78751.0
(30.324209 -97.715758),15.03,2014-01-03 00:00:00,Not cleared,4.0,THEFT,I,30.324209,(30.324209-97.715758),6001 AIRPORT BLVD,-97.715758,Theft: All Other Larceny,2014-01-02 00:00:00,20145000175.0,3122890.0,10091831.0,2014.0,78752.0
(30.351529 -97.717541),18.18,2014-04-03 00:00:00,Cleared by Arrest,7.0,AGG ASSAULT,I,30.351529,(30.351529-97.717541),7945 GAULT ST,-97.717541,Aggravated Assault,2014-03-09 00:00:00,2014681358.0,3121673.0,10101274.0,2014.0,78757.0
(30.315294 -97.673225),21.13,2014-03-19 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.315294,(30.315294-97.673225),6707 LANGSTON DR,-97.673225,Theft: BOV,2014-03-13 00:00:00,20145011309.0,3135898.0,10088364.0,2014.0,78723.0
(30.329883 -97.681264),18.11,2014-01-06 00:00:00,Not cleared,1.0,AUTO THEFT,I,30.329883,(30.329883-97.681264),1803 E ANDERSON LN SVRD EB,-97.681264,Auto Theft,2014-01-04 00:00:00,201440632.0,3134554.0,10092858.0,2014.0,78752.0
(30.318024 -97.687451),21.12,2014-12-31 00:00:00,Cleared by Arrest,1.0,BURGLARY OF RESIDENCE,I,30.318024,(30.318024-97.687451),6513 LINDA LN,-97.687451,"Burglary / ",,,,,,
1307 E 52ND ST Austin TX 78723,21.05,2015-05-14 00:00:00,Not cleared,4.0,AGG ASSAULT,I,30.32936427457502,,1307 E 52ND ST,-97.700502411477,Agg Assault,2015-04-28 00:00:00,20151180393.0,3125775.0,10085607.0,2015.0,78723.0
1015 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-03-24 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,1015 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-03-23 00:00:00,20155012060.0,3129234.0,10096999.0,2015.0,78753.0
(30.338618 -97.692566),18.13,2014-01-31 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-01-30 00:00:00,2014300252.0,3129997.0,10096983.0,2014.0,78753.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-11-17 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Auto Theft,2015-11-03 00:00:00,20153070925.0,3129997.0,10096983.0,2015.0,78753.0
6712 N LAMAR BLVD Austin TX 78757,15.05,2015-01-13 00:00:00,Not cleared,7.0,THEFT,I,30.32936427457502,,6712 N LAMAR BLVD,-97.700502411477,Theft,2015-01-01 00:00:00,20155000013.0,3120637.0,10095370.0,2015.0,78757.0
5307 AIRPORT BLVD Austin TX 78751,21.05,2015-01-29 00:00:00,Not cleared,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,5307 AIRPORT BLVD,-97.700502411477,Theft,2015-01-26 00:00:00,2015261340.0,3122889.0,10087820.0,2015.0,78751.0
2525 E ANDERSON LN SVRD EB Austin TX 78752,18.11,2015-01-19 00:00:00,Cleared by Arrest,1.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,2525 E ANDERSON LN SVRD EB,-97.700502411477,Theft,2015-01-17 00:00:00,2015171384.0,3135293.0,10092298.0,2015.0,78752.0
(30.32178 -97.67565),21.13,2014-11-12 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.32178,(30.32178-97.67565),7309 HARTNELL DR,-97.67565,Theft: BOV,2014-10-21 00:00:00,20145046659.0,3135080.0,10090849.0,2014.0,78723.0
6307 CAMERON RD Austin TX 78723,21.04,2015-07-22 00:00:00,Not cleared,1.0,THEFT,I,30.32936427457502,,6307 CAMERON RD,-97.700502411477,Theft,2015-07-16 00:00:00,20151970099.0,3128893.0,10090071.0,2015.0,78723.0
Austin TX 78723,21.05,2014-11-27 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,5421 N IH 35 SVRD NB,-97.700502411477,Theft: Shoplifting,2014-03-27 00:00:00,2014860689.0,3125614.0,10087547.0,2014.0,78723.0
7204 GENEVA CIR Austin TX 78723,21.13,2015-02-24 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.32936427457502,,7204 GENEVA CIR,-97.700502411477,Theft,2015-02-19 00:00:00,20155007150.0,3135540.0,10090089.0,2015.0,78723.0
6205 HANEY DR Austin TX 78723,21.12,2015-08-06 00:00:00,Not cleared,1.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,6205 HANEY DR,-97.700502411477,Burglary,2015-08-02 00:00:00,20152140560.0,3132470.0,10087667.0,2015.0,78723.0
5520 N LAMAR BLVD Austin TX 78756,2.05,2015-10-12 00:00:00,Cleared by Arrest,7.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,5520 N LAMAR BLVD,-97.700502411477,Theft,2015-10-08 00:00:00,20152811605.0,3118505.0,10091239.0,2015.0,78756.0
6001 AIRPORT BLVD Austin TX 78752,15.03,2015-05-26 00:00:00,Not cleared,4.0,THEFT OF LICENSE PLATE,I,30.32936427457502,,6001 AIRPORT BLVD,-97.700502411477,Theft,2015-05-25 00:00:00,20155022352.0,3122890.0,10091831.0,2015.0,78752.0
931 E 53RD HALF ST Austin TX 78751,21.05,2015-10-15 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.32936427457502,,931 E 53RD HALF ST,-97.700502411477,Theft,2015-10-13 00:00:00,20155045319.0,3123869.0,10087417.0,2015.0,78751.0
7100 GRAND CANYON DR Austin TX 78752,18.12,2015-03-11 00:00:00,Not cleared,4.0,BURGLARY OF RESIDENCE,I,30.32936427457502,,7100 GRAND CANYON DR,-97.700502411477,Burglary,2015-03-07 00:00:00,2015661036.0,3128949.0,10092804.0,2015.0,78752.0
(30.311258 -97.690559),21.06,2014-10-24 00:00:00,Cleared by Exception,1.0,AGG ROBBERY/DEADLY WEAPON,I,30.311258,(30.311258-97.690559),5833 WESTMINSTER DR,-97.690559,Robbery,2014-09-26 00:00:00,20142691611.0,3130539.0,10086853.0,2014.0,78723.0
(30.321815 -97.67431),21.13,2014-09-30 00:00:00,Not cleared,1.0,THEFT,I,30.321815,(30.321815-97.67431),7302 GENEVA DR,-97.67431,Theft: All Other Larceny,2014-09-24 00:00:00,20145042410.0,3135393.0,10090739.0,2014.0,78723.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-02-13 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-01-29 00:00:00,2015291368.0,3129997.0,10096983.0,2015.0,78753.0
(30.315595 -97.687945),21.12,2014-02-05 00:00:00,Not cleared,1.0,BURGLARY OF VEHICLE,I,30.315595,(30.315595-97.687945),6303 PEGGY ST,-97.687945,Theft: BOV,2014-02-03 00:00:00,20145005237.0,3131288.0,10088473.0,2014.0,78723.0
(30.338618 -97.692566),18.13,,,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-04-14 00:00:00,20141041474.0,3129997.0,10096983.0,2014.0,78753.0
(30.316451 -97.702911),21.05,2014-10-27 00:00:00,Cleared by Arrest,4.0,AGG ASSAULT FAM/DATE VIOLENCE,I,30.316451,(30.316451-97.702911),1106 REINLI ST,-97.702911,Aggravated Assault,2014-10-21 00:00:00,20142940153.0,3126640.0,10088927.0,2014.0,78723.0
(30.3195 -97.666536),21.13,2014-02-20 00:00:00,Not cleared,1.0,THEFT,I,30.3195,(30.3195-97.666536),7415 VINTAGE HILLS DR,-97.666536,Theft: All Other Larceny,2014-02-06 00:00:00,2014361880.0,3137929.0,10090104.0,2014.0,78723.0
6306 VIOITHA DR Austin TX 78723,21.12,2015-11-25 00:00:00,Not cleared,1.0,AGG ASLT ENHANC STRANGL/SUFFOC,I,30.32936427457502,,6306 VIOITHA DR,-97.700502411477,Agg Assault,2015-11-21 00:00:00,20153250752.0,3135997.0,10086266.0,2015.0,78723.0
1603 SUFFOLK DR Austin TX 78723,21.04,2016-03-17 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,1603 SUFFOLK DR,-97.700502411477,Theft,2015-12-23 00:00:00,20155056024.0,3128181.0,10085636.0,2015.0,78723.0
(30.350727 -97.714392),18.18,,,7.0,THEFT FROM BUILDING,I,30.350727,(30.350727-97.714392),8002 RESEARCH BLVD SVRD SB,-97.714392,Theft: from Building,2014-03-06 00:00:00,2014651065.0,3122463.0,10101401.0,2014.0,78757.0
(30.305237 -97.679424),21.07,2014-10-20 00:00:00,Cleared by Arrest,1.0,THEFT,I,30.305237,(30.305237-97.679424),5800 SWEENEY CIR,-97.679424,Theft: All Other Larceny,2014-10-14 00:00:00,20142870552.0,3133829.0,10084623.0,2014.0,78723.0
(30.329285 -97.678317),18.11,2014-02-05 00:00:00,Not cleared,1.0,AGG ASSAULT FAM/DATE VIOLENCE,I,30.329285,(30.329285-97.678317),2104 E ANDERSON LN EB,-97.678317,Aggravated Assault,2014-02-04 00:00:00,2014350516.0,3133246.0,10093738.0,2014.0,78752.0
(30.338618 -97.692566),18.13,,,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-08-09 00:00:00,20142210707.0,3129997.0,10096983.0,2014.0,78753.0
(30.338618 -97.692566),18.13,2014-12-15 00:00:00,Not cleared,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-12-13 00:00:00,20145054745.0,3129997.0,10096983.0,2014.0,78753.0
Austin TX 78752,15.03,2014-09-18 00:00:00,Not cleared,4.0,THEFT OF METAL,I,30.32936427457502,,6406 N IH 35 SB,-97.700502411477,Theft: All Other Larceny,2014-06-03 00:00:00,20145024631.0,3125296.0,10092157.0,2014.0,78752.0
(30.323756 -97.71555),15.03,2014-01-20 00:00:00,Not cleared,4.0,THEFT,I,30.323756,(30.323756-97.71555),5900 AIRPORT BLVD,-97.71555,Theft: All Other Larceny,2014-01-10 00:00:00,20145001516.0,3122328.0,10091171.0,2014.0,78752.0
Austin TX 78723,21.05,2014-08-07 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,5621 N IH 35 SVRD NB,-97.700502411477,Theft: Shoplifting,2014-08-03 00:00:00,20142151528.0,3125468.0,10088596.0,2014.0,78723.0
(30.335998 -97.684215),18.13,2014-04-03 00:00:00,Not cleared,4.0,AUTO THEFT,I,30.335998,(30.335998-97.684215),8006 CAMERON RD,-97.684215,Auto Theft,2014-02-11 00:00:00,2014420377.0,3132133.0,10095920.0,2014.0,78753.0
(30.341117 -97.701923),18.04,2014-08-19 00:00:00,Not cleared,4.0,THEFT,I,30.341117,(30.341117-97.701923),510 E ANDERSON LN EB,-97.701923,Theft: All Other Larceny,2014-08-15 00:00:00,20145036202.0,3126407.0,10097679.0,2014.0,78752.0
(30.338618 -97.692566),18.13,2014-06-16 00:00:00,Cleared by Arrest,4.0,THEFT BY SHOPLIFTING,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: Shoplifting,2014-06-13 00:00:00,20141640739.0,3129997.0,10096983.0,2014.0,78753.0
8214 RESEARCH BLVD SVRD SB Austin TX 78757,18.18,2015-12-02 00:00:00,Not cleared,7.0,BURGLARY OF VEHICLE,I,30.32936427457502,,8214 RESEARCH BLVD SVRD SB,-97.700502411477,Theft,2015-11-10 00:00:00,20158004055.0,3122209.0,10102514.0,2015.0,78757.0
5400 N LAMAR BLVD Austin TX 78756,2.05,2015-02-05 00:00:00,Not cleared,7.0,THEFT OF BICYCLE,I,30.32936427457502,,5400 N LAMAR BLVD,-97.700502411477,Theft,2015-02-03 00:00:00,20155004795.0,3118093.0,10090507.0,2015.0,78756.0
(30.319799 -97.701437),21.05,2014-10-30 00:00:00,Not cleared,1.0,THEFT OF BICYCLE,I,30.319799,(30.319799-97.701437),6017 SHERIDAN AVE,-97.701437,Theft: All Other Larceny,2014-10-28 00:00:00,20148003212.0,3126997.0,10089844.0,2014.0,78723.0
6001 MIDDLE FISKVILLE RD Austin TX 78752,15.03,2015-06-17 00:00:00,Not cleared,4.0,THEFT,I,30.32936427457502,,6001 MIDDLE FISKVILLE RD,-97.700502411477,Theft,2015-06-15 00:00:00,20155025918.0,3124396.0,10090821.0,2015.0,78752.0
8010 RESEARCH BLVD SVRD SB Austin TX 78757,18.18,2015-04-01 00:00:00,Not cleared,7.0,BURGLARY NON RESIDENCE,I,30.32936427457502,,8010 RESEARCH BLVD SVRD SB,-97.700502411477,Burglary,2015-01-05 00:00:00,201551593.0,3122444.0,10101484.0,2015.0,78757.0
(30.338618 -97.692566),18.13,2014-05-08 00:00:00,Cleared by Arrest,4.0,THEFT,I,30.338618,(30.338618-97.692566),1030 NORWOOD PARK BLVD,-97.692566,Theft: All Other Larceny,2014-05-08 00:00:00,20141280921.0,3129997.0,10096983.0,2014.0,78753.0
(30.365045 -97.718368),18.18,2014-12-08 00:00:00,Not cleared,7.0,THEFT BY SHOPLIFTING,I,30.365045,(30.365045-97.718368),8740 RESEARCH BLVD SVRD SB,-97.718368,Theft: Shoplifting,2014-12-08 00:00:00,20145053943.0,3121186.0,10106168.0,2014.0,78757.0
1030 NORWOOD PARK BLVD Austin TX 78753,18.13,2015-06-22 00:00:00,Not cleared,4.0,THEFT BY SHOPLIFTING,I,30.32936427457502,,1030 NORWOOD PARK BLVD,-97.700502411477,Theft,2015-06-13 00:00:00,20155025604.0,3129997.0,10096983.0,2015.0,78753.0
6313 BURNET RD Austin TX 78757,15.05,2015-06-13 00:00:00,Not cleared,7.0,AUTO THEFT,I,30.32936427457502,,6313 BURNET RD,-97.700502411477,Auto Theft,2015-06-13 00:00:00,20151640566.0,3114941.0,10096261.0,2015.0,78757.0
(30.353443 -97.7253),15.04,2014-10-08 00:00:00,Not cleared,7.0,THEFT,I,30.353443,(30.353443-97.7253),1809 W ANDERSON LN,-97.7253,Theft: All Other Larceny,2014-08-11 00:00:00,20145035439.0,3119016.0,10101859.0,2014.0,78757.0
(30.321738 -97.728262),3.05,2014-03-07 00:00:00,Not cleared,9.0,THEFT FROM AUTO,I,30.321738,(30.321738-97.728262),709 FRANKLIN BLVD,-97.728262,Theft: BOV,2014-03-06 00:00:00,20145010235.0,3118419.0,10090320.0,2014.0,78751.0
(30.319132 -97.708582),21.05,2014-06-25 00:00:00,Not cleared,4.0,BURGLARY OF VEHICLE,I,30.319132,(30.319132-97.708582),959 REINLI ST,-97.708582,Theft: BOV,2014-06-21 00:00:00,20145027562.0,3124697.0,10089512.0,2014.0,78751.0
